0622-01-056,North St. Paul-Maplewood Oakdale Public School District,Maplewood Middle School,Ramsey,683
0622-01-057,North St. Paul-Maplewood Oakdale Public School District,North Senior High,Ramsey,1653
0622-01-058,North St. Paul-Maplewood Oakdale Public School District,Tartan Senior High,Washington,1679
0622-01-073,North St. Paul-Maplewood Oakdale Public School District,PHOENIX ACADEMY,Ramsey,6
0622-01-076,North St. Paul-Maplewood Oakdale Public School District,PrairieCare Maplewood,Ramsey,24
0622-01-077,North St. Paul-Maplewood Oakdale Public School District,Fairview Adolescent Education Program,Ramsey,9
0623-01-069,Roseville Public School District,Roseville Area Senior High,Ramsey,2343
0623-01-070,Roseville Public School District,Roseville Area Middle,Ramsey,887
0623-01-073,Roseville Public School District,Parkview Center School,Ramsey,762
0623-01-505,Roseville Public School District,Fairview School Readiness Plus,Ramsey,11
0623-01-525,Roseville Public School District,Harambee Elementary School,Ramsey,348
0623-01-615,Roseville Public School District,Fairview Alternative High School,Ramsey,80
0623-01-721,Roseville Public School District,Brimhall Elementary,Ramsey,584
0623-01-722,Roseville Public School District,Central Park Elementary,Ramsey,402
0623-01-723,Roseville Public School District,Edgerton Elementary,Ramsey,455
0623-01-724,Roseville Public School District,Falcon Heights Elementary,Ramsey,496
0623-01-728,Roseville Public School District,Little Canada Elementary,Ramsey,573
0623-01-731,Roseville Public School District,Williams Elementary,Ramsey,409
0623-01-732,Roseville Public School District,Fairview Program,Ramsey,109
0624-01-029,White Bear Lake School District,White Bear Lake District Center,Ramsey,91
0624-01-055,White Bear Lake School District,White Bear North Campus Senior,Ramsey,1205
0624-01-056,White Bear Lake School District,Normandy Park Education Center,Ramsey,143
0624-01-057,White Bear Lake School District,Central Middle,Ramsey,1167
0624-01-059,White Bear Lake School District,Sunrise Park Middle,Ramsey,899
0624-01-095,White Bear Lake School District,White Bear South Campus Senior,Ramsey,1136
0624-01-824,White Bear Lake School District,Oneka Elementary School,Washington,654
0624-01-827,White Bear Lake School District,Birch Lake Elementary,Ramsey,253
0624-01-828,White Bear Lake School District,Otter Lake Elementary,Ramsey,530
0624-01-830,White Bear Lake School District,Hugo Elementary,Washington,298
0624-01-831,White Bear Lake School District,Lakeaires Elementary,Ramsey,388
0624-01-832,White Bear Lake School District,Lincoln Elementary,Ramsey,448
0624-01-833,White Bear Lake School District,Matoska International,Ramsey,568
0624-01-834,White Bear Lake School District,Vadnais Heights Elementary,Ramsey,391
0624-01-836,White Bear Lake School District,Willow Lane Elementary,Ramsey,375
0624-01-837,White Bear Lake School District,White Bear Area Learning Center,Ramsey,112
0624-01-839,White Bear Lake School District,White Bear Transition Plus Program,Washington,47
0625-01-006,St. Paul Public School District,A. G. A. P. E. Teen Parent,Ramsey,44
0625-01-042,St. Paul Public School District,Anna Westin House,Ramsey,6
0625-01-054,St. Paul Public School District,Brittany's Place,Ramsey,1
0625-01-210,St. Paul Public School District,Central Senior High,Ramsey,1851
0625-01-211,St. Paul Public School District,Creative Arts Secondary School,Ramsey,446
0625-01-212,St. Paul Public School District,Como Park Senior High,Ramsey,1163
0625-01-215,St. Paul Public School District,Harding Senior High,Ramsey,1900
0625-01-220,St. Paul Public School District,Highland Park Senior High,Ramsey,1381
0625-01-225,St. Paul Public School District,HUMBOLDT HIGH SCHOOL,Ramsey,1103
0625-01-230,St. Paul Public School District,Johnson Senior High,Ramsey,1243
0625-01-250,St. Paul Public School District,Open World Learning Secondary,Ramsey,476
0625-01-252,St. Paul Public School District,Washington Tech Secondary Magnet,Ramsey,2077
0625-01-310,St. Paul Public School District,Battle Creek Middle,Ramsey,727
0625-01-315,St. Paul Public School District,Farnsworth Aerospace Upper,Ramsey,599
0625-01-330,St. Paul Public School District,Highland Park Middle School,Ramsey,830
0625-01-342,St. Paul Public School District,Murray Middle School,Ramsey,692
0625-01-344,St. Paul Public School District,Parkway Montessori/Community Middle,Ramsey,290
0625-01-345,St. Paul Public School District,Ramsey Middle School,Ramsey,586
0625-01-357,St. Paul Public School District,E-STEM Middle School,Washington,366
0625-01-410,St. Paul Public School District,Adams Magnet Elementary,Ramsey,493
0625-01-415,St. Paul Public School District,John A. Johnson Achievement Plus El,Ramsey,302
0625-01-422,St. Paul Public School District,Battle Creek Elementary School,Ramsey,475
0625-01-424,St. Paul Public School District,Benjamin E Mays Magnet,Ramsey,358
0625-01-425,St. Paul Public School District,Chelsea Heights Elementary,Ramsey,378
0625-01-428,St. Paul Public School District,Cherokee Heights Elementary School,Ramsey,169
0625-01-430,St. Paul Public School District,Bridge View Special Education,Ramsey,123
0625-01-431,St. Paul Public School District,Como Park Elementary,Ramsey,377
0625-01-433,St. Paul Public School District,Daytons Bluff Elementary,Ramsey,282
0625-01-435,St. Paul Public School District,EXPO for Excellence Elementary School,Ramsey,549
0625-01-449,St. Paul Public School District,Bruce F Vento Elementary,Ramsey,444
0625-01-452,St. Paul Public School District,Eastern Heights Elementary,Ramsey,300
0625-01-458,St. Paul Public School District,Farnsworth Aerospace Lower,Ramsey,478
0625-01-460,St. Paul Public School District,Four Seasons Elementary,Ramsey,350
0625-01-462,St. Paul Public School District,L'Etoile du Nord French Immersion U,Ramsey,240
0625-01-463,St. Paul Public School District,L'etoile Du Nord French Immersion L,Ramsey,127
0625-01-464,St. Paul Public School District,Frost Lake Elementary School,Ramsey,500
0625-01-465,St. Paul Public School District,Crossroads Montessori,Ramsey,243
0625-01-466,St. Paul Public School District,Crossroads Science Program,Ramsey,247
0625-01-467,St. Paul Public School District,Galtier Elementary School,Ramsey,157
0625-01-476,St. Paul Public School District,Groveland Park Elementary,Ramsey,358
0625-01-482,St. Paul Public School District,Hamline Elementary School,Ramsey,212
0625-01-483,St. Paul Public School District,JIE MING MANDARIN IMMERSION ACADEMY,Ramsey,371
0625-01-488,St. Paul Public School District,The Heights Community School,Ramsey,369
0625-01-489,St. Paul Public School District,Hazel Park Preparatory Academy,Ramsey,464
0625-01-491,St. Paul Public School District,Highland Park Elementary,Ramsey,368
0625-01-493,St. Paul Public School District,JJ Hill Montessori,Ramsey,384
0625-01-494,St. Paul Public School District,Capitol Hill Magnet/Rondo,Ramsey,1193
0625-01-496,St. Paul Public School District,Highwood Hills Elementary,Ramsey,196
0625-01-500,St. Paul Public School District,Jackson Preparatory Elementary,Ramsey,272
0625-01-510,St. Paul Public School District,Global Arts Plus Lower,Ramsey,413
0625-01-518,St. Paul Public School District,Horace Mann School,Ramsey,384
0625-01-524,St. Paul Public School District,Maxfield Elementary School,Ramsey,273
0625-01-527,St. Paul Public School District,Mississippi Creative Arts Elementary,Ramsey,539
0625-01-528,St. Paul Public School District,Global Arts Plus Upper,Ramsey,508
0625-01-533,St. Paul Public School District,Nokomis Montessori North Campus,Ramsey,361
0625-01-534,St. Paul Public School District,Nokomis Montessori South Campus,Ramsey,266
0625-01-541,St. Paul Public School District,Phalen Lake Hmong Studies Magnet,Ramsey,632
0625-01-545,St. Paul Public School District,Randolph Heights Elementary,Ramsey,443
0625-01-551,St. Paul Public School District,Riverview West School of Excellence,Ramsey,394
0625-01-552,St. Paul Public School District,Paul & Sheila Wellstone Elementary,Ramsey,515
0625-01-557,St. Paul Public School District,St. Anthony Park Elementary,Ramsey,536
0625-01-558,St. Paul Public School District,Saint Paul Music Academy,Ramsey,565
0625-01-578,St. Paul Public School District,Obama Service Learning Elementary,Ramsey,319
0625-01-579,St. Paul Public School District,American Indian Magnet School,Ramsey,624
0625-01-607,St. Paul Public School District,Rivereast Program,Ramsey,33
0625-01-608,St. Paul Public School District,Focus Beyond,Ramsey,258
0625-01-620,St. Paul Public School District,Early Education - Birth To Three,Ramsey,347
0625-01-646,St. Paul Public School District,Early Education Bruce F Vento,Ramsey,4
0625-01-648,St. Paul Public School District,Early Ed John A. Johnson,Ramsey,15
0625-01-657,St. Paul Public School District,Early Ed Highland,Ramsey,11
0625-01-658,St. Paul Public School District,Early Ed Eastern Heights,Ramsey,9
0625-01-678,St. Paul Public School District,Juvenile Service Center,Ramsey,14
0625-01-680,St. Paul Public School District,Early Ed Global Arts Plus,Ramsey,5
0625-01-685,St. Paul Public School District,Early Education Ben Mays/Rondo,Ramsey,16
0625-01-686,St. Paul Public School District,Early Education Como,Ramsey,15
0625-01-688,St. Paul Public School District,Early Education Four Seasons,Ramsey,7
0625-01-689,St. Paul Public School District,Early Education Heights Community,Ramsey,19
0625-01-693,St. Paul Public School District,Early Ed Frost Lake,Ramsey,8
0625-01-695,St. Paul Public School District,Journeys Secondary School,Ramsey,62
0625-01-697,St. Paul Public School District,Early Education Daytons Bluff,Ramsey,3
0625-01-698,St. Paul Public School District,Early Ed Battle Creek,Ramsey,2
0625-01-699,St. Paul Public School District,ECSE Inclusion,Ramsey,251
0625-01-710,St. Paul Public School District,Gordon Parks High School,Ramsey,113
0625-01-718,St. Paul Public School District,ALC Gateway to College,Ramsey,170
0625-01-721,St. Paul Public School District,ALC Evening High School,Ramsey,38
0625-01-723,St. Paul Public School District,LEAP High School,Ramsey,133
0625-01-841,St. Paul Public School District,Guadalupe Alternative Programs,Ramsey,63
0630-01-010,Red Lake Falls Public School Dist.,J.A. Hughes Elementary,Red Lake,222
0630-01-020,Red Lake Falls Public School Dist.,Lafayette Secondary,Red Lake,165
0635-01-001,Milroy Public School District,Milroy Elementary,Redwood,39
0640-01-010,Wabasso Public School District,Wabasso Elementary,Redwood,168
0640-01-020,Wabasso Public School District,Wabasso Secondary,Redwood,241
0656-01-030,Faribault Public School District,Jefferson Elementary,Rice,444
0656-01-040,Faribault Public School District,Lincoln Elementary,Rice,435
0656-01-045,Faribault Public School District,Roosevelt Elementary,Rice,421
0656-01-070,Faribault Public School District,Faribault Middle,Rice,778
0656-01-080,Faribault Public School District,Faribault Senior High,Rice,1105
0656-01-081,Faribault Public School District,Faribault Area Learning Center,Rice,63
0656-01-130,Faribault Public School District,Early Childhood Special Education,Rice,57
0656-01-220,Faribault Public School District,McKinley PreK,Rice,55
0659-01-001,Northfield Public School District,Northfield Senior High,Rice,1370
0659-01-002,Northfield Public School District,Northfield Middle,Rice,963
0659-01-003,Northfield Public School District,Greenvale Park Elementary,Rice,435
0659-01-004,Northfield Public School District,Northfield Community Education Center,Rice,86
0659-01-007,Northfield Public School District,Bridgewater Elementary,Rice,559
0659-01-008,Northfield Public School District,Sibley Elementary,Rice,492
0659-01-085,Northfield Public School District,Northfield Area Learning Center,Rice,83
0671-01-010,Hills-Beaver Creek School District,Hills-Beaver Creek Elementary,Rock,156
0671-01-020,Hills-Beaver Creek School District,Hills-Beaver Creek Secondary,Rock,232
0676-01-010,Badger Public School District,Badger Elementary,Roseau,104
0676-01-020,Badger Public School District,Badger Secondary,Roseau,118
0682-01-010,Roseau Public School District,Roseau Elementary,Roseau,601
0682-01-020,Roseau Public School District,Roseau Secondary,Roseau,555
0690-01-010,Warroad Public School District,Warroad Elementary,Roseau,531
0690-01-020,Warroad Public School District,Angle Inlet Elementary,Lake of the Woods,12
0690-01-030,Warroad Public School District,Warroad High School,Roseau,478
0695-01-101,Chisholm Public School District,Vaughan Elementary,Saint Louis,183
0695-01-301,Chisholm Public School District,Chisholm Elementary,Saint Louis,155
0695-01-302,Chisholm Public School District,Chisholm Secondary,Saint Louis,331
0696-01-001,Ely Public School District,Memorial Middle School,Saint Louis,148
0696-01-002,Ely Public School District,Washington Elementary,Saint Louis,250
0696-01-003,Ely Public School District,Memorial High School,Saint Louis,158
0698-01-010,Floodwood Public School District,Floodwood Elementary,Saint Louis,106
0698-01-020,Floodwood Public School District,Floodwood Secondary,Saint Louis,90
0700-01-010,Hermantown Public School District,Hermantown Elementary,Saint Louis,741
0700-01-015,Hermantown Public School District,Hermantown Middle,Saint Louis,658
0700-01-020,Hermantown Public School District,Hermantown Senior High,Saint Louis,679
0700-01-025,Hermantown Public School District,Hermantown Early Childhood,Saint Louis,31
0700-01-035,Hermantown Public School District,Hermantown Alternative Learning Program,Saint Louis,11
0701-01-140,Hibbing Public School District,Greenhaven Elementary,Saint Louis,288
0701-01-160,Hibbing Public School District,Washington Elementary,Saint Louis,244
0701-01-310,Hibbing Public School District,Lincoln Elementary,Saint Louis,643
0701-01-350,Hibbing Public School District,Hibbing High,Saint Louis,1043
0701-01-360,Hibbing Public School District,Mesabi Area Learning Center,Saint Louis,21
0704-01-001,Proctor Public School District,Proctor Senior High,Saint Louis,568
0704-01-002,Proctor Public School District,A.I. Jedlicka Middle School,Saint Louis,459
0704-01-004,Proctor Public School District,Bay View Elementary,Saint Louis,580
0704-01-006,Proctor Public School District,Pike Lake Elementary,Saint Louis,205
0704-01-008,Proctor Public School District,Early Childhood Center,Carlton,20
0707-01-001,Nett Lake Public School District,Nett Lake Elementary,Saint Louis,46
0709-01-081,Duluth Public School District,Merritt Creek Academy,Saint Louis,81
0709-01-215,Duluth Public School District,Denfeld High School,Saint Louis,932
0709-01-220,Duluth Public School District,East High School,Saint Louis,1517
0709-01-225,Duluth Public School District,Lincoln Park Middle School,Saint Louis,604
0709-01-335,Duluth Public School District,Ordean East Middle School,Saint Louis,936
0709-01-435,Duluth Public School District,Congdon Elementary,Saint Louis,506
0709-01-475,Duluth Public School District,Homecroft Elementary,Saint Louis,351
0709-01-500,Duluth Public School District,Lakewood Elementary,Saint Louis,216
0709-01-510,Duluth Public School District,Lester Park Elementary,Saint Louis,546
0709-01-520,Duluth Public School District,Lowell Elementary,Saint Louis,258
0709-01-521,Duluth Public School District,Lowell Elementary Spanish Immersion,Saint Louis,261
0709-01-525,Duluth Public School District,Laura MacArthur Elementary,Saint Louis,311
0709-01-540,Duluth Public School District,Myers-Wilkins Elementary,Saint Louis,326
0709-01-550,Duluth Public School District,Piedmont Elementary,Saint Louis,457
0709-01-565,Duluth Public School District,Stowe Elementary,Saint Louis,258
0709-01-575,Duluth Public School District,Chester Creek Academy,Saint Louis,48
0709-01-580,Duluth Public School District,Rockridge Academy,Saint Louis,55
0709-01-605,Duluth Public School District,Arrowhead Academy,Saint Louis,14
0709-01-610,Duluth Public School District,Special Ed. N.P.,Saint Louis,1
0709-01-611,Duluth Public School District,Duluth Area Learning Center,Saint Louis,416
0709-01-630,Duluth Public School District,Superior Academy,Saint Louis,16
0709-01-650,Duluth Public School District,Academic Excellence Online,Saint Louis,55
0709-01-700,Duluth Public School District,Early Childhood Special Education,Saint Louis,181
0709-01-950,Duluth Public School District,The Bridge,Saint Louis,12
0712-01-001,Mountain Iron-Buhl School District,Merritt Elementary,Saint Louis,330
0712-01-003,Mountain Iron-Buhl School District,Mountain Iron-Buhl Secondary,Saint Louis,237
0716-01-010,Belle Plaine Public School District,Chatfield Elementary,Scott,345
0716-01-011,Belle Plaine Public School District,Oak Crest Elementary,Scott,488
0716-01-020,Belle Plaine Public School District,Belle Plaine Senior High,Scott,494
0716-01-030,Belle Plaine Public School District,Belle Plaine Junior High,Scott,241
0716-01-070,Belle Plaine Public School District,Belle Plaine Transitions/Work Experience Program,Scott,9
0717-01-127,Jordan Public School District,Jordan High School,Scott,638
0717-01-128,Jordan Public School District,Jordan Middle,Scott,592
0717-01-600,Jordan Public School District,Jordan Early Childhood,Scott,51
0717-01-637,Jordan Public School District,Jordan Elementary,Scott,588
0719-01-009,Prior Lake-Savage Area Schools,La Ola Del Lago at Grainwood,Scott,388
0719-01-010,Prior Lake-Savage Area Schools,Westwood El.,Scott,587
0719-01-011,Prior Lake-Savage Area Schools,Five Hawks El.,Scott,485
0719-01-014,Prior Lake-Savage Area Schools,Glendale El.,Scott,565
0719-01-017,Prior Lake-Savage Area Schools,Jeffers Pond Elementary,Scott,560
0719-01-018,Prior Lake-Savage Area Schools,Redtail Ridge Elementary School,Scott,557
0719-01-019,Prior Lake-Savage Area Schools,Hamilton Ridge Elementary School,Scott,510
0719-01-020,Prior Lake-Savage Area Schools,Hidden Oaks Middle School,Scott,1104
0719-01-021,Prior Lake-Savage Area Schools,Twin Oaks Middle School,Scott,1066
0719-01-030,Prior Lake-Savage Area Schools,Prior Lake High School,Scott,2832
0719-01-034,Prior Lake-Savage Area Schools,Prior Lake-Savage Area ALC,Scott,109
0719-01-037,Prior Lake-Savage Area Schools,Edgewood ECSE,Scott,129
0720-01-083,Shakopee Public School District,Shakopee High School,Scott,2805
0720-01-084,Shakopee Public School District,Shakopee West Middle School,Scott,962
0720-01-085,Shakopee Public School District,Shakopee East Middle School,Scott,868
0720-01-086,Shakopee Public School District,Tokata Learning Center,Scott,94
0720-01-860,Shakopee Public School District,Sweeney Elementary,Scott,636
0720-01-861,Shakopee Public School District,Sun Path Elementary,Scott,591
0720-01-864,Shakopee Public School District,Red Oak Elementary,Scott,537
0720-01-865,Shakopee Public School District,Eagle Creek Elementary School,Scott,718
0720-01-866,Shakopee Public School District,Jackson Elementary,Scott,750
0720-01-905,Shakopee Public School District,Special Services,Scott,106
0721-01-029,New Prague Area Schools,New Prague Senior High,Scott,1294
0721-01-111,New Prague Area Schools,New Prague Middle School,Scott,962
0721-01-300,New Prague Area Schools,Compass Learning Center,Scott,57
0721-01-301,New Prague Area Schools,New Prague Credit Recovery,Scott,1
0721-01-345,New Prague Area Schools,Raven Stream Elementary,Scott,619
0721-01-510,New Prague Area Schools,Central Education Campus,Scott,73
0721-01-521,New Prague Area Schools,Eagle View,Scott,550
0721-01-651,New Prague Area Schools,Falcon Ridge,Scott,583
0726-01-010,Becker Public School District,Becker Intermediate Elementary,Sherburne,619
0726-01-020,Becker Public School District,Becker Senior High,Sherburne,874
0726-01-030,Becker Public School District,Becker Middle,Sherburne,657
0726-01-040,Becker Public School District,Becker Primary,Sherburne,678
0726-01-050,Becker Public School District,BECKER ALTERNATIVE LEARNING PROGRAM,Sherburne,26
0727-01-010,Big Lake Public School District,Independence Elementary,Sherburne,635
0727-01-020,Big Lake Public School District,Big Lake Senior High,Sherburne,924
0727-01-030,Big Lake Public School District,Big Lake Middle School,Sherburne,733
0727-01-040,Big Lake Public School District,Liberty Elementary,Sherburne,689
0728-01-070,Elk River School District,Rogers Elementary,Hennepin,692
0728-01-110,Elk River School District,Parker Elementary,Sherburne,523
0728-01-160,Elk River School District,Hassan Elementary,Hennepin,704
0728-01-170,Elk River School District,Twin Lakes Elementary,Sherburne,635
0728-01-180,Elk River School District,Prairie View Elementary School,Wright,645
0728-01-200,Elk River School District,Zimmerman Elementary,Sherburne,513
0728-01-210,Elk River School District,Westwood Elementary,Sherburne,522
0728-01-300,Elk River School District,Lincoln Elementary,Sherburne,514
0728-01-310,Elk River School District,Handke Center - Early Childhood Special Education,Sherburne,267
0728-01-340,Elk River School District,Rogers Middle School,Hennepin,715
0728-01-350,Elk River School District,Zimmerman Middle,Sherburne,565
0728-01-380,Elk River School District,Prairie View Middle School,Wright,526
0728-01-400,Elk River School District,VandenBerge Middle School,Sherburne,536
0728-01-401,Elk River School District,ISD 728 Focus/Journey,Sherburne,24
0728-01-410,Elk River School District,Salk Middle School,Sherburne,718
0728-01-500,Elk River School District,Elk River Senior High,Sherburne,1685
0728-01-510,Elk River School District,Rogers Senior High,Hennepin,1637
0728-01-530,Elk River School District,Zimmerman High School,Sherburne,713
0728-01-550,Elk River School District,Online 728,Sherburne,6
0728-01-599,Elk River School District,C.O.M.P.A.S.S.,Sherburne,28
0728-01-600,Elk River School District,Ivan Sand Community High School,Sherburne,108
0728-01-604,Elk River School District,Ivan Sand Community School- IS,Sherburne,2
0728-01-610,Elk River School District,Ivan Sand Middle School ALC,Sherburne,3
0728-01-700,Elk River School District,Meadowvale Elementary,Sherburne,538
0728-01-800,Elk River School District,Otsego Elementary,Wright,645
0738-01-001,Holdingford Public School District,Holdingford Elementary,Stearns,554
0738-01-002,Holdingford Public School District,Holdingford Secondary,Stearns,511
0739-01-010,Kimball Public School District,Kimball Elementary,Stearns,288
0739-01-020,Kimball Public School District,Kimball Secondary,Stearns,432
0740-01-010,Melrose Public School District,Melrose Elementary,Stearns,457
0740-01-020,Melrose Public School District,Melrose Middle,Stearns,350
0740-01-030,Melrose Public School District,Melrose Secondary,Stearns,462
0741-01-001,Paynesville Public School District,Paynesville Elementary,Stearns,395
0741-01-002,Paynesville Public School District,Paynesville Middle,Stearns,205
0741-01-020,Paynesville Public School District,Paynesville Area High School,Stearns,298
0742-01-012,St. Cloud Public School District,Special Education Facilities,Stearns,64
0742-01-016,St. Cloud Public School District,Clearview Elementary,Sherburne,379
0742-01-025,St. Cloud Public School District,Kennedy Community School,Stearns,688
0742-01-028,St. Cloud Public School District,Lincoln Elementary,Benton,369
0742-01-029,St. Cloud Public School District,Early Childhood Special Education at Quarryview Education Center,Stearns,190
0742-01-031,St. Cloud Public School District,Madison Elementary,Stearns,673
0742-01-035,St. Cloud Public School District,Discovery Community Elementary,Stearns,551
0742-01-036,St. Cloud Public School District,Talahi Community Elementary,Sherburne,554
0742-01-040,St. Cloud Public School District,Westwood Elementary,Stearns,387
0742-01-043,St. Cloud Public School District,St. Cloud Group Home,Stearns,4
0742-01-051,St. Cloud Public School District,Oak Hill Community Elementary,Stearns,823
0742-01-052,St. Cloud Public School District,North Junior High,Stearns,829
0742-01-054,St. Cloud Public School District,South Junior High,Stearns,910
0742-01-057,St. Cloud Public School District,Apollo Senior High,Stearns,1327
0742-01-059,St. Cloud Public School District,Technical Senior High,Stearns,1541
0742-01-062,St. Cloud Public School District,Roosevelt Education Center,Stearns,41
0742-01-065,St. Cloud Public School District,St. Cloud Area Learning Center,Stearns,233
0742-01-066,St. Cloud Public School District,St. Cloud Hospital Programs Non-Res,Stearns,22
0742-01-067,St. Cloud Public School District,St Cloud Hospital Progs-Residential,Stearns,17
0742-01-072,St. Cloud Public School District,Riverwoods School Non-Residential,Stearns,26
0743-01-010,Sauk Centre Public School District,Sauk Centre Elementary,Stearns,347
0743-01-030,Sauk Centre Public School District,Sauk Centre Secondary,Stearns,531
0743-01-070,Sauk Centre Public School District,Sauk Centre Middle,Stearns,150
0745-01-010,Albany Public School District,Albany Elementary,Stearns,486
0745-01-030,Albany Public School District,Avon Elementary,Stearns,331
0745-01-050,Albany Public School District,Albany Area Middle School,Stearns,450
0745-01-060,Albany Public School District,Albany Area High School,Stearns,519
0748-01-020,Sartell-St. Stephen School District,Sartell Senior High,Stearns,1372
0748-01-040,Sartell-St. Stephen School District,Pine Meadow Primary School,Stearns,614
0748-01-050,Sartell-St. Stephen School District,Sartell Middle,Stearns,982
0748-01-060,Sartell-St. Stephen School District,Oak Ridge Early Learning Center,Stearns,295
0748-01-090,Sartell-St. Stephen School District,Riverview Intermediate School,Stearns,896
0750-01-010,Rocori Public School District,Richmond Elementary,Stearns,127
0750-01-020,Rocori Public School District,Rockville Elementary,Stearns,132
0750-01-030,Rocori Public School District,Cold Spring Elementary,Stearns,578
0750-01-050,Rocori Public School District,Rocori Senior High,Stearns,850
0750-01-060,Rocori Public School District,Rocori Middle,Stearns,589
0750-01-070,Rocori Public School District,Rocori ALC,Stearns,23
0756-01-010,Blooming Prairie Public School Dist,Blooming Prairie Elementary,Steele,421
0756-01-020,Blooming Prairie Public School Dist,Blooming Prairie Secondary,Steele,375
0761-01-150,Owatonna Public School District,Owatonna Senior High,Steele,1522
0761-01-151,Owatonna Public School District,Owatonna Middle School,Steele,1098
0761-01-610,Owatonna Public School District,Owatonna ALC 9-12,Steele,93
0761-01-901,Owatonna Public School District,Lincoln Elementary,Steele,550
0761-01-902,Owatonna Public School District,McKinley Elementary,Steele,526
0761-01-903,Owatonna Public School District,Owatonna ECSE,Steele,79
0761-01-904,Owatonna Public School District,Washington Elementary,Steele,504
0761-01-905,Owatonna Public School District,Wilson Elementary,Steele,451
0761-01-908,Owatonna Public School District,Owatonna School Readiness,Steele,108
0763-01-010,Medford Public School District,Medford Elementary,Steele,475
0763-01-020,Medford Public School District,Medford Secondary,Steele,419
0768-01-010,Hancock Public School District,Hancock Elementary,Stevens,220
0768-01-020,Hancock Public School District,Hancock Sec.,Stevens,191
0771-01-002,Chokio-Alberta Public School Dist.,Chokio-Alberta Secondary,Stevens,93
0771-01-003,Chokio-Alberta Public School Dist.,Chokio-Alberta Elementary,Stevens,63
0775-01-030,Kerkhoven-Murdock-Sunburg,Murdock Elementary,Swift,395
0775-01-050,Kerkhoven-Murdock-Sunburg,Kerkhoven Secondary,Swift,347
0777-01-101,Benson Public School District,Benson Secondary,Swift,399
0777-01-103,Benson Public School District,Northside Elementary,Swift,377
0777-01-107,Benson Public School District,BENSON AREA LEARNING CENTER,Swift,18
0777-01-110,Benson Public School District,Heartland Girls Ranch,Swift,18
0786-01-010,Bertha-Hewitt Public School District,Bertha Elementary,Todd,273
0786-01-020,Bertha-Hewitt Public School District,Bertha Secondary,Todd,256
0787-01-010,Browerville Public School District,Browerville Elementary,Todd,269
0787-01-020,Browerville Public School District,Browerville Secondary,Todd,262
0801-01-010,Browns Valley Public School District,Browns Valley Elementary,Traverse,119
0801-01-020,Browns Valley Public School District,Browns Valley Middle,Traverse,64
0803-01-001,Wheaton Area Public School District,Pearson Elementary,Traverse,165
0803-01-002,Wheaton Area Public School District,Wheaton Secondary,Traverse,206
0811-01-030,Wabasha-Kellogg Public School Dist.,Wabasha-Kellogg Elementary,Wabasha,204
0811-01-040,Wabasha-Kellogg Public School Dist.,Wabasha-Kellogg Secondary,Wabasha,258
0811-01-080,Wabasha-Kellogg Public School Dist.,Falcon View Connections Academy,Wabasha,459
0813-01-010,Lake City Public School District,Bluff View Elementary,Wabasha,579
0813-01-040,Lake City Public School District,Lincoln Secondary,Wabasha,587
0818-01-010,Verndale Public School District,Verndale Elementary,Wadena,259
0818-01-020,Verndale Public School District,Verndale Secondary,Wadena,254
0820-01-001,Sebeka Public School District,Sebeka Elementary,Wadena,221
0820-01-002,Sebeka Public School District,Sebeka Secondary,Wadena,227
0821-01-010,Menahga Public School District,Menahga Elementary,Wadena,289
0821-01-020,Menahga Public School District,Menahga Middle School,Wadena,280
0821-01-030,Menahga Public School District,MENAHGA HIGH SCHOOL,Wadena,269
0829-01-020,Waseca Public School District,Hartley Elementary,Waseca,421
0829-01-025,Waseca Public School District,Waseca Early Childhood,Waseca,36
0829-01-040,Waseca Public School District,Waseca Intermediate School,Waseca,354
0829-01-045,Waseca Public School District,Waseca Junior High,Waseca,325
0829-01-050,Waseca Public School District,Waseca Senior High,Waseca,583
0829-01-060,Waseca Public School District,Waseca Area Learning Center,Waseca,71
0831-01-113,Forest Lake Public School District,Forest Lake Area Community School,Washington,200
0831-01-114,Forest Lake Public School District,Forest Lake Area High School,Washington,1933
0831-01-115,Forest Lake Public School District,Forest Lake Area Middle School,Washington,826
0831-01-118,Forest Lake Public School District,Step,Washington,48
0831-01-625,Forest Lake Public School District,Columbus Elementary,Anoka,384
0831-01-626,Forest Lake Public School District,Forest Lake Elementary,Washington,333
0831-01-627,Forest Lake Public School District,Forest View Elementary,Washington,413
0831-01-628,Forest Lake Public School District,Lino Lakes Elementary,Anoka,464
0831-01-629,Forest Lake Public School District,Linwood Elementary,Anoka,364
0831-01-630,Forest Lake Public School District,Scandia Elementary,Washington,349
0831-01-631,Forest Lake Public School District,Wyoming Elementary,Chisago,515
0831-01-632,Forest Lake Public School District,Early Childhood Special Education,Washington,85
0832-01-010,Mahtomedi Public School District,O.H. Anderson Elementary,Washington,625
0832-01-020,Mahtomedi Public School District,Wildwood Elementary,Washington,573
0832-01-030,Mahtomedi Public School District,Mahtomedi Middle,Washington,835
0832-01-040,Mahtomedi Public School District,Mahtomedi Senior High,Washington,1160
0832-01-050,Mahtomedi Public School District,Mahtomedi Preschool,Washington,27
0832-01-080,Mahtomedi Public School District,Passages Transition Program,Washington,13
0833-01-020,South Washington County School Dist,Cottage Grove Middle School,Washington,954
0833-01-021,South Washington County School Dist,Lake Middle School,Washington,1142
0833-01-022,South Washington County School Dist,Oltman Middle School,Washington,952
